P_act	clock	flow	inj	status	vol	watch
0.8	20220820 062859	0.0	False	STOP LOCAL	85.8079	1018.6014540195465
0.9	20220820 062900	0.0	False	STOP LOCAL	85.8079	1019.1439070701599
0.8	20220820 062903	0.0	False	STOP LOCAL	85.8079	1022.4848980903625
0.9	20220820 062904	0.0	False	STOP LOCAL	85.8079	1023.0347719192505
0.8	20220820 062904	0.0	False	STOP LOCAL	85.8079	1023.5281109809875
0.9	20220820 062905	0.0	False	STOP LOCAL	85.8079	1024.1083698272705
0.8	20220820 062911	0.0	False	STOP LOCAL	85.8079	1030.6477150917053
0.9	20220820 062914	0.0	False	STOP LOCAL	85.8079	1032.8202638626099
0.8	20220820 062914	0.0	False	STOP LOCAL	85.8079	1033.429545879364
0.9	20220820 062915	0.0	False	STOP LOCAL	85.8079	1034.0474390983582
0.8	20220820 062915	0.0	False	STOP LOCAL	85.8079	1034.620018005371
0.9	20220820 062916	0.0	False	STOP LOCAL	85.8079	1035.7048189640045
0.8	20220820 062917	0.0	False	STOP LOCAL	85.8079	1036.6537420749664
0.9	20220820 062919	0.0	False	STOP LOCAL	85.8079	1038.2456109523773
0.8	20220820 062919	0.0	False	STOP LOCAL	85.8079	1038.7350299358368
0.9	20220820 062920	0.0	False	STOP LOCAL	85.8079	1039.3005051612854
0.8	20220820 062923	0.0	False	STOP LOCAL	85.8079	1041.8330829143524
0.9	20220820 062923	0.0	False	STOP LOCAL	85.8079	1042.3507940769196
0.8	20220820 062924	0.0	False	STOP LOCAL	85.8079	1042.9572989940643
0.9	20220820 062924	0.0	False	STOP LOCAL	85.8079	1043.5253429412842
0.8	20220820 062925	0.0	False	STOP LOCAL	85.8079	1043.9895849227905
0.9	20220820 062925	0.0	False	STOP LOCAL	85.8079	1044.585529088974
0.8	20220820 062926	0.0	False	STOP LOCAL	85.8079	1045.1844820976257
0.9	20220820 062927	0.0	False	STOP LOCAL	85.8079	1046.1347451210022
0.8	20220820 062929	0.0	False	STOP LOCAL	85.8079	1047.8117518424988
0.9	20220820 062930	0.0	False	STOP LOCAL	85.8079	1048.8628680706024
0.8	20220820 062930	0.0	False	STOP LOCAL	85.8079	1049.3485069274902
0.9	20220820 062931	0.0	False	STOP LOCAL	85.8079	1049.9795949459076
0.8	20220820 062935	0.0	False	STOP LOCAL	85.8079	1054.0857861042023
0.9	20220820 062935	0.0	False	STOP LOCAL	85.8079	1054.628788948059
0.8	20220820 062936	0.0	False	STOP LOCAL	85.8079	1055.6941499710083
0.9	20220820 062937	0.0	False	STOP LOCAL	85.8079	1056.194811820984
0.8	20220820 062939	0.0	False	STOP LOCAL	85.8079	1058.3459661006927
0.9	20220820 062940	0.0	False	STOP LOCAL	85.8079	1058.8906359672546
0.8	20220820 062941	0.0	False	STOP LOCAL	85.8079	1059.9330627918243
0.9	20220820 062941	0.0	False	STOP LOCAL	85.8079	1060.4983229637146
0.8	20220820 062942	0.0	False	STOP LOCAL	85.8079	1061.0642187595367
0.9	20220820 062943	0.0	False	STOP LOCAL	85.8079	1062.0894029140472
0.8	20220820 062944	0.0	False	STOP LOCAL	85.8079	1063.2589509487152
0.9	20220820 062944	0.0	False	STOP LOCAL	85.8079	1063.6808948516846
0.8	20220820 062946	0.0	False	STOP LOCAL	85.8079	1065.5318760871887
0.9	20220820 062947	0.0	False	STOP LOCAL	85.8079	1066.475886106491
0.8	20220820 062948	0.0	False	STOP LOCAL	85.8079	1066.9938659667969
0.9	20220820 062948	0.0	False	STOP LOCAL	85.8079	1067.5301740169525
0.8	20220820 062949	0.0	False	STOP LOCAL	85.8079	1068.0434169769287
0.9	20220820 062949	0.0	False	STOP LOCAL	85.8079	1068.6044957637787
0.8	20220820 062951	0.0	False	STOP LOCAL	85.8079	1070.7172191143036
0.9	20220820 062952	0.0	False	STOP LOCAL	85.8079	1071.2287838459015
0.8	20220820 062953	0.0	False	STOP LOCAL	85.8079	1071.7932579517365
0.9	20220820 062954	0.0	False	STOP LOCAL	85.8079	1073.1686170101166
0.8	20220820 062956	0.0	False	STOP LOCAL	85.8079	1075.1409327983856
0.9	20220820 062956	0.0	False	STOP LOCAL	85.8079	1075.5317261219025
0.8	20220820 062957	0.0	False	STOP LOCAL	85.8079	1076.1906249523163
0.9	20220820 062958	0.0	False	STOP LOCAL	85.8079	1077.3169679641724
0.8	20220820 063000	0.0	False	STOP LOCAL	85.8079	1079.2762999534607
0.9	20220820 063001	0.0	False	STOP LOCAL	85.8079	1080.3427350521088
0.8	20220820 063003	0.0	False	STOP LOCAL	85.8079	1081.8695049285889
0.9	20220820 063003	0.0	False	STOP LOCAL	85.8079	1082.3518698215485
0.8	20220820 063006	0.0	False	STOP LOCAL	85.8079	1085.0236411094666
0.9	20220820 063006	0.0	False	STOP LOCAL	85.8079	1085.504991054535
1.0	20220820 063007	0.0	False	STOP LOCAL	85.8079	1085.9593448638916
0.9	20220820 063009	0.0	False	STOP LOCAL	85.8079	1088.3618919849396
1.0	20220820 063010	0.0	False	STOP LOCAL	85.8079	1089.4836249351501
0.9	20220820 063011	0.0	False	STOP LOCAL	85.8079	1090.246426820755
0.8	20220820 063013	0.0	False	STOP LOCAL	85.8079	1092.259994983673
0.9	20220820 063013	0.0	False	STOP LOCAL	85.8079	1092.779179096222
0.8	20220820 063017	0.0	False	STOP LOCAL	85.8079	1096.4278531074524
0.9	20220820 063019	0.0	False	STOP LOCAL	85.8079	1098.0663259029388
1.0	20220820 063021	0.0	False	STOP LOCAL	85.8079	1100.1792650222778
0.9	20220820 063021	0.0	False	STOP LOCAL	85.8079	1100.7443561553955
0.9	20220820 063025	0.0	False	RUN LOCAL	85.8079	1104.4246220588684
0.9	20220820 063026	-0.01969	False	RUN LOCAL	False	1104.9051070213318
0.9	20220820 063026	-0.01795	False	RUN LOCAL	85.8082	1105.4272570610046
0.9	20220820 063027	-0.01505	False	RUN LOCAL	85.8083	1106.4443881511688
0.8	20220820 063028	-0.01505	False	RUN LOCAL	85.8083	1106.9720780849457
0.9	20220820 063028	-0.02316	False	RUN LOCAL	85.8085	1107.4161930084229
0.9	20220820 063029	-0.02953	False	RUN LOCAL	85.8087	1107.9899380207062
0.9	20220820 063029	-0.03938	False	RUN LOCAL	85.8091	1108.4957649707794
0.9	20220820 063030	-0.04749	False	RUN LOCAL	85.8095	1108.9675331115723
0.8	20220820 063030	-0.03996	False	RUN LOCAL	85.8098	1109.4490780830383
0.9	20220820 063031	-0.03996	False	RUN LOCAL	85.8099	1110.0687081813812
0.9	20220820 063031	-0.02085	False	RUN LOCAL	85.8101	1110.5468940734863
0.9	20220820 063032	0.0	False	RUN LOCAL	85.8101	1111.1244537830353
0.8	20220820 063032	0.0	False	RUN LOCAL	85.8101	1111.6395251750946
0.9	20220820 063033	0.0	False	RUN LOCAL	85.8102	1112.2010390758514
0.8	20220820 063034	0.0	False	RUN LOCAL	85.8102	1113.2208609580994
0.9	20220820 063034	-0.00463	False	RUN LOCAL	85.8103	1113.7517812252045
0.8	20220820 063035	-0.01447	False	RUN LOCAL	85.8104	1114.4010717868805
0.8	20220820 063036	-0.01332	False	RUN LOCAL	85.8105	1114.8093800544739
0.8	20220820 063036	-0.01332	False	RUN LOCAL	85.8098	1115.3866789340973
1.2	20220820 063037	-0.01332	False	RUN LOCAL	85.7872	1115.8098039627075
2.4	20220820 063037	5.49301	False	RUN LOCAL	False	1116.3284480571747
5.8	20220820 063038	7.23578	False	RUN LOCAL	85.6919	1116.8090970516205
11.1	20220820 063038	7.50105	False	RUN LOCAL	85.6301	1117.2511348724365
17.2	20220820 063038	7.00179	False	RUN LOCAL	85.5795	1117.730458021164
23.9	20220820 063039	6.23205	False	RUN LOCAL	85.5264	1118.227786064148
29.2	20220820 063039	6.23205	False	RUN LOCAL	85.4789	1118.6711418628693
35.4	20220820 063040	5.55903	False	RUN LOCAL	85.4378	1119.1945898532867
41.1	20220820 063040	4.76786	False	RUN LOCAL	85.396	1119.7028698921204
46.5	20220820 063041	4.53503	False	RUN LOCAL	85.3564	1120.2094871997833
52.6	20220820 063041	4.31031	False	RUN LOCAL	85.3186	1120.7531158924103
58.9	20220820 063042	4.11744	False	RUN LOCAL	85.2811	1121.3047947883606
64.3	20220820 063043	4.11744	False	RUN LOCAL	85.2449	1121.8158028125763
70.0	20220820 063043	3.95063	False	RUN LOCAL	False	1122.402153968811
76.0	20220820 063044	3.86259	False	RUN LOCAL	85.1733	1122.9276847839355
81.6	20220820 063044	3.86259	False	RUN LOCAL	85.1391	1123.479968070984
87.4	20220820 063045	3.78209	False	RUN LOCAL	85.105	1124.0164568424225
93.4	20220820 063045	3.78035	False	RUN LOCAL	85.0699	1124.5383229255676
99.0	20220820 063046	3.73923	False	RUN LOCAL	85.0379	1124.9899671077728
103.4	20220820 063046	4.11632	False	RUN LOCAL	85.0095	1125.4697079658508
108.5	20220820 063047	4.05766	False	RUN LOCAL	84.9806	1125.990751028061
114.4	20220820 063047	3.99094	False	RUN LOCAL	84.9476	1126.5950238704681
120.1	20220820 063048	3.91927	False	RUN LOCAL	84.9109	1127.120346069336
125.8	20220820 063048	3.85518	False	RUN LOCAL	84.8797	1127.629420042038
130.8	20220820 063049	3.80516	False	RUN LOCAL	84.8484	1128.1189179420471
136.0	20220820 063049	3.76497	False	RUN LOCAL	84.8189	1128.7259709835052
142.4	20220820 063050	3.70392	False	RUN LOCAL	84.7823	1129.3113400936127
148.3	20220820 063051	3.68104	False	RUN LOCAL	84.7475	1129.7856090068817
153.3	20220820 063051	3.66252	False	RUN LOCAL	84.7196	1130.23366189003
157.7	20220820 063051	3.64636	False	RUN LOCAL	84.6931	1130.7170197963715
163.3	20220820 063052	3.63501	False	RUN LOCAL	84.6639	1131.3013761043549
169.3	20220820 063053	3.62206	False	RUN LOCAL	84.6279	1131.8507661819458
174.9	20220820 063053	3.61235	False	RUN LOCAL	84.5958	1132.3742010593414
180.4	20220820 063054	3.6044	False	RUN LOCAL	84.5641	1132.9121148586273
185.6	20220820 063054	3.59325	False	RUN LOCAL	False	1133.3918509483337
191.1	20220820 063055	3.58651	False	RUN LOCAL	84.505	1133.9820289611816
197.4	20220820 063055	3.58099	False	RUN LOCAL	84.4701	1134.5130491256714
202.3	20220820 063056	3.56907	False	RUN LOCAL	84.4385	1134.9993541240692
208.2	20220820 063056	3.56907	False	RUN LOCAL	False	1135.4707169532776
212.5	20220820 063057	3.55502	False	RUN LOCAL	84.3827	1135.9807839393616
218.5	20220820 063057	3.55502	False	RUN LOCAL	84.3514	1136.5243818759918
223.5	20220820 063058	3.54108	False	RUN LOCAL	84.3214	1137.0206248760223
229.0	20220820 063058	3.53456	False	RUN LOCAL	False	1137.5150609016418
234.1	20220820 063059	3.52575	False	RUN LOCAL	84.2632	1138.0162281990051
238.6	20220820 063059	3.52157	False	RUN LOCAL	84.2335	1138.5196228027344
244.0	20220820 063100	3.51509	False	RUN LOCAL	84.205	1139.0738759040833
250.6	20220820 063100	3.51163	False	RUN LOCAL	84.1725	1139.5754108428955
255.4	20220820 063101	3.51163	False	RUN LOCAL	84.1441	1140.1530601978302
261.0	20220820 063101	3.50271	False	RUN LOCAL	84.1104	1140.5867190361023
265.9	20220820 063102	3.49826	False	RUN LOCAL	84.0847	1141.0558168888092
270.9	20220820 063102	3.49159	False	RUN LOCAL	84.0565	1141.5833489894867
276.2	20220820 063103	3.48642	False	RUN LOCAL	84.027	1142.085165977478
282.1	20220820 063103	3.48123	False	RUN LOCAL	83.9976	1142.6312019824982
287.9	20220820 063104	3.46728	False	RUN LOCAL	83.9657	1143.238746881485
293.3	20220820 063104	3.46185	False	RUN LOCAL	83.9322	1143.718095779419
298.3	20220820 063105	3.46185	False	RUN LOCAL	83.9044	1144.1512529850006
303.4	20220820 063105	3.46185	False	RUN LOCAL	83.8806	1144.710135936737
309.5	20220820 063106	3.45573	False	RUN LOCAL	83.8468	1145.255077123642
314.2	20220820 063106	3.45573	False	RUN LOCAL	83.8175	1145.6063539981842
317.9	20220820 063107	3.45573	False	RUN LOCAL	83.7966	1146.0868260860443
323.3	20220820 063107	3.44625	False	RUN LOCAL	83.7685	1146.6365928649902
329.3	20220820 063108	3.43892	False	RUN LOCAL	83.7366	1147.1229870319366
334.5	20220820 063108	3.43582	False	RUN LOCAL	83.7104	1147.6437509059906
339.3	20220820 063109	3.43582	False	RUN LOCAL	83.6802	1148.2083389759064
345.0	20220820 063109	3.43582	False	RUN LOCAL	83.6498	1148.6886038780212
350.1	20220820 063110	3.41743	False	RUN LOCAL	83.6209	1149.1955997943878
355.6	20220820 063110	3.4117	False	RUN LOCAL	83.5932	1149.772852897644
361.3	20220820 063111	3.40718	False	RUN LOCAL	83.5604	1150.2551748752594
367.1	20220820 063112	3.40015	False	RUN LOCAL	False	1150.7956748008728
372.2	20220820 063112	3.40015	False	RUN LOCAL	83.5027	1151.2728288173676
377.8	20220820 063113	3.39619	False	RUN LOCAL	83.4751	1151.8691358566284
383.6	20220820 063113	3.38977	False	RUN LOCAL	83.4423	1152.451159954071
389.3	20220820 063114	3.38458	False	RUN LOCAL	83.4097	1153.0457229614258
395.9	20220820 063114	3.38074	False	RUN LOCAL	83.3757	1153.5086550712585
400.5	20220820 063115	3.37457	False	RUN LOCAL	83.3512	1154.0481209754944
406.3	20220820 063115	3.36763	False	RUN LOCAL	83.3198	1154.5781309604645
411.5	20220820 063116	3.36445	False	RUN LOCAL	83.2915	1155.04629611969
416.2	20220820 063116	3.36376	False	RUN LOCAL	83.2641	1155.5795760154724
422.2	20220820 063117	3.36376	False	RUN LOCAL	83.2357	1156.1922249794006
429.0	20220820 063117	3.34715	False	RUN LOCAL	83.2022	1156.7318148612976
434.2	20220820 063118	3.34715	False	RUN LOCAL	83.1714	1157.2384428977966
439.1	20220820 063118	3.33066	False	RUN LOCAL	83.1445	1157.725919008255
444.6	20220820 063119	3.32675	False	RUN LOCAL	83.1163	1158.2691359519958
449.8	20220820 063119	3.30104	False	RUN LOCAL	83.0883	1158.7699620723724
455.3	20220820 063120	3.30104	False	RUN LOCAL	83.0622	1159.3167769908905
460.4	20220820 063121	3.30104	False	RUN LOCAL	83.0333	1159.8129799365997
465.3	20220820 063121	3.27301	False	RUN LOCAL	83.0056	1160.2950999736786
470.0	20220820 063121	3.27301	False	RUN LOCAL	82.9801	1160.7561311721802
475.7	20220820 063122	3.27641	False	RUN LOCAL	82.9531	1161.2573130130768
480.1	20220820 063123	3.28031	False	RUN LOCAL	82.9263	1161.7997109889984
486.2	20220820 063123	3.28123	False	RUN LOCAL	82.8955	1162.3133068084717
491.7	20220820 063124	3.28025	False	RUN LOCAL	82.8678	1162.8940920829773
496.8	20220820 063124	3.22409	False	RUN LOCAL	82.8392	1163.48566198349
498.9	20220820 063125	1.29969	False	RUN LOCAL	82.826	1163.9930460453033
499.5	20220820 063125	0.54327	False	RUN LOCAL	82.8219	1164.5510210990906
499.8	20220820 063126	0.26816	False	RUN LOCAL	82.8196	1165.0542788505554
499.9	20220820 063126	0.14248	False	RUN LOCAL	82.8186	1165.594703912735
499.9	20220820 063127	0.11294	False	RUN LOCAL	82.8175	1166.0563080310822
499.9	20220820 063127	0.11352	False	RUN LOCAL	82.8167	1166.6056990623474
500.1	20220820 063128	0.08977	False	RUN LOCAL	82.816	1167.1089799404144
500.1	20220820 063128	0.05733	False	RUN LOCAL	82.8156	1167.5405597686768
500.0	20220820 063129	0.05502	False	RUN LOCAL	82.8151	1168.081776857376
500.3	20220820 063129	0.02838	False	RUN LOCAL	False	1168.7108211517334
500.1	20220820 063130	-0.13089	False	RUN LOCAL	82.8172	1169.2768199443817
500.0	20220820 063130	0.32357	False	RUN LOCAL	82.8181	1169.745523929596
499.7	20220820 063131	0.32357	False	RUN LOCAL	82.8186	1170.3595049381256
499.5	20220820 063132	0.22616	False	RUN LOCAL	82.8166	1170.8793048858643
499.7	20220820 063132	0.21299	False	RUN LOCAL	82.8143	1171.4452059268951
499.9	20220820 063133	0.17902	False	RUN LOCAL	82.8127	1171.9169018268585
499.9	20220820 063133	0.17902	False	RUN LOCAL	82.8122	1172.510890007019
499.9	20220820 063134	0.11652	False	RUN LOCAL	82.8114	1173.0509979724884
499.9	20220820 063134	0.0896	False	RUN LOCAL	82.811	1173.5819809436798
499.9	20220820 063135	0.07467	False	RUN LOCAL	82.8107	1174.21883893013
499.9	20220820 063135	0.06258	False	RUN LOCAL	82.8102	1174.7319920063019
499.9	20220820 063136	0.06058	False	RUN LOCAL	82.8098	1175.2444920539856
500.0	20220820 063137	0.0531	False	RUN LOCAL	82.8094	1175.8807528018951
499.9	20220820 063137	0.05016	False	RUN LOCAL	False	1176.3604679107666
499.9	20220820 063138	0.05032	False	RUN LOCAL	82.8088	1176.9269261360168
500.0	20220820 063138	0.05032	False	RUN LOCAL	82.8082	1177.437311887741
500.0	20220820 063139	0.04701	False	RUN LOCAL	82.8081	1177.9610159397125
499.9	20220820 063139	0.04057	False	RUN LOCAL	82.8081	1178.4122760295868
499.8	20220820 063140	0.04639	False	RUN LOCAL	82.8075	1178.890711069107
499.9	20220820 063140	0.05173	False	RUN LOCAL	82.8068	1179.415158033371
499.9	20220820 063141	0.05039	False	RUN LOCAL	False	1179.8867599964142
499.9	20220820 063141	0.0487	False	RUN LOCAL	82.8062	1180.3156678676605
499.8	20220820 063141	0.04445	False	RUN LOCAL	82.8061	1180.780133008957
500.1	20220820 063142	0.04	False	RUN LOCAL	82.8057	1181.3424451351166
500.0	20220820 063143	0.03322	False	RUN LOCAL	82.8057	1181.8414809703827
499.8	20220820 063143	0.03439	False	RUN LOCAL	False	1182.37508893013
499.9	20220820 063144	0.04168	False	RUN LOCAL	False	1182.8882019519806
500.1	20220820 063144	0.04255	False	RUN LOCAL	82.8043	1183.5709068775177
499.9	20220820 063145	0.041	False	RUN LOCAL	82.8039	1184.0816519260406
499.9	20220820 063145	0.04335	False	RUN LOCAL	82.8034	1184.563530921936
500.4	20220820 063146	0.05551	False	RUN LOCAL	False	1185.188785791397
500.3	20220820 063146	-0.00767	False	RUN LOCAL	82.8049	1185.7259030342102
500.1	20220820 063147	-0.00744	False	RUN LOCAL	82.8055	1186.299132823944
500.1	20220820 063148	-0.00731	False	RUN LOCAL	82.8055	1186.8492028713226
499.7	20220820 063148	0.0012	False	RUN LOCAL	82.8052	1187.4112989902496
499.7	20220820 063149	0.0308	False	RUN LOCAL	82.8035	1187.9625630378723
499.8	20220820 063149	0.05438	False	RUN LOCAL	82.8017	1188.4841730594635
499.9	20220820 063150	0.06205	False	RUN LOCAL	82.8009	1188.9156029224396
500.0	20220820 063150	0.05981	False	RUN LOCAL	82.8006	1189.3839070796967
500.1	20220820 063151	0.05286	False	RUN LOCAL	82.8004	1189.9556119441986
500.0	20220820 063151	0.04797	False	RUN LOCAL	82.8003	1190.4398908615112
499.9	20220820 063152	0.04797	False	RUN LOCAL	82.7999	1190.9294550418854
499.9	20220820 063152	0.04797	False	RUN LOCAL	82.7994	1191.4075849056244
499.9	20220820 063153	0.04744	False	RUN LOCAL	82.7991	1192.0411789417267
500.0	20220820 063153	0.04723	False	RUN LOCAL	82.7986	1192.649878025055
500.0	20220820 063154	0.04557	False	RUN LOCAL	82.7983	1193.0982429981232
499.9	20220820 063154	0.04151	False	RUN LOCAL	82.7982	1193.5167911052704
500.0	20220820 063155	0.04151	False	RUN LOCAL	82.7979	1194.1334819793701
500.0	20220820 063155	0.04222	False	RUN LOCAL	82.7974	1194.7459709644318
500.0	20220820 063156	0.03866	False	RUN LOCAL	82.7972	1195.2351779937744
499.9	20220820 063156	0.0416	False	RUN LOCAL	82.7969	1195.7431600093842
500.0	20220820 063157	0.03952	False	RUN LOCAL	82.7966	1196.2257058620453
500.1	20220820 063157	0.03507	False	RUN LOCAL	82.7964	1196.7794659137726
500.2	20220820 063158	0.02967	False	RUN LOCAL	82.7964	1197.3575208187103
500.0	20220820 063159	0.02439	False	RUN LOCAL	82.7964	1197.8459990024567
499.7	20220820 063159	0.02731	False	RUN LOCAL	82.7961	1198.39697098732
500.0	20220820 063200	0.03502	False	RUN LOCAL	82.7953	1198.9243919849396
500.0	20220820 063200	0.0301	False	RUN LOCAL	82.7953	1199.405639886856
500.0	20220820 063201	0.02594	False	RUN LOCAL	82.7953	1199.8986880779266
499.9	20220820 063201	0.02824	False	RUN LOCAL	82.795	1200.5007848739624
499.9	20220820 063202	0.03299	False	RUN LOCAL	82.7943	1201.0310878753662
500.1	20220820 063202	0.0341	False	RUN LOCAL	82.794	1201.6920890808105
500.0	20220820 063203	0.02627	False	RUN LOCAL	82.794	1202.3843331336975
499.9	20220820 063204	0.02821	False	RUN LOCAL	82.7937	1202.9418308734894
499.9	20220820 063204	0.0322	False	RUN LOCAL	82.7931	1203.661926984787
499.9	20220820 063205	0.0355	False	RUN LOCAL	82.7926	1204.2452359199524
500.0	20220820 063206	0.0299	False	RUN LOCAL	82.7925	1204.9407789707184
499.9	20220820 063206	0.0299	False	RUN LOCAL	82.7922	1205.5984289646149
500.0	20220820 063207	0.03215	False	RUN LOCAL	82.7917	1206.2401249408722
500.0	20220820 063207	0.03428	False	RUN LOCAL	82.7914	1206.7780349254608
500.0	20220820 063208	0.03481	False	RUN LOCAL	82.7909	1207.4250900745392
500.0	20220820 063209	0.03481	False	RUN LOCAL	82.7906	1208.0764601230621
500.0	20220820 063209	0.03371	False	RUN LOCAL	False	1208.60839509964
500.0	20220820 063210	0.03347	False	RUN LOCAL	82.79	1209.2739551067352
499.9	20220820 063211	0.03229	False	RUN LOCAL	82.7896	1209.9021999835968
500.0	20220820 063211	0.03248	False	RUN LOCAL	82.7893	1210.4329879283905
499.9	20220820 063212	0.03028	False	RUN LOCAL	82.7892	1210.959546804428
500.0	20220820 063212	0.02987	False	RUN LOCAL	82.7889	1211.6384880542755
500.0	20220820 063213	0.02857	False	RUN LOCAL	82.7887	1212.2493817806244
500.0	20220820 063214	0.03205	False	RUN LOCAL	82.7882	1212.997370004654
500.0	20220820 063214	0.03084	False	RUN LOCAL	82.7879	1213.6577470302582
500.0	20220820 063215	0.0288	False	RUN LOCAL	82.7875	1214.1741681098938
500.0	20220820 063215	0.03184	False	RUN LOCAL	82.7872	1214.72953915596
499.9	20220820 063216	0.0275	False	RUN LOCAL	82.7871	1215.3645329475403
499.9	20220820 063217	0.02962	False	RUN LOCAL	82.7868	1215.9240639209747
500.0	20220820 063217	0.03195	False	RUN LOCAL	82.7864	1216.4752130508423
500.1	20220820 063218	0.03299	False	RUN LOCAL	82.786	1217.0621900558472
500.1	20220820 063218	0.02852	False	RUN LOCAL	82.786	1217.6296989917755
499.8	20220820 063219	0.02443	False	RUN LOCAL	82.786	1218.223974943161
499.8	20220820 063220	0.03338	False	RUN LOCAL	82.7853	1218.8121490478516
500.1	20220820 063220	0.0287	False	RUN LOCAL	82.785	1219.4170289039612
499.9	20220820 063221	0.02516	False	RUN LOCAL	82.785	1220.0966620445251
499.9	20220820 063221	0.02516	False	RUN LOCAL	82.7845	1220.543622970581
499.9	20220820 063222	0.0293	False	RUN LOCAL	82.7841	1221.1766810417175
500.1	20220820 063223	0.03169	False	RUN LOCAL	82.7837	1221.8476238250732
500.1	20220820 063223	0.02747	False	RUN LOCAL	82.7837	1222.4275479316711
500.0	20220820 063224	0.02747	False	RUN LOCAL	82.7837	1223.039794921875
499.8	20220820 063224	0.02292	False	RUN LOCAL	82.7833	1223.6057648658752
500.0	20220820 063225	0.03053	False	RUN LOCAL	82.7828	1224.187101840973
