P_act	clock	flow	inj	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.2	20220818 152838	0.0	False	24.675	15	15	STOP REMOTE	89.5665	80.2088189125061	538.0	460.0
0.2	20220818 152838	0.0	False	19.57	15	15	STOP REMOTE	89.5665	80.79001212120056	538.0	460.0
0.2	20220818 152839	0.0	False	22.564	15	15	STOP REMOTE	89.5665	81.4535961151123	538.0	460.0
0.2	20220818 152839	0.0	False	21.683	15	15	STOP REMOTE	89.5665	81.96082830429077	538.0	460.0
0.2	20220818 152840	0.0	False	23.247	15	15	STOP REMOTE	89.5665	82.62098002433777	538.0	460.0
0.2	20220818 152841	0.0	False	22.923	15	15	STOP REMOTE	89.5665	83.24226093292236	538.0	460.0
0.2	20220818 152841	0.0	False	23.102	15	15	STOP REMOTE	89.5665	83.82375311851501	538.0	460.0
0.2	20220818 152842	0.0	False	20.405	15	15	STOP REMOTE	89.5665	84.33298516273499	538.0	460.0
0.2	20220818 152842	0.0	False	22.357	15	15	STOP REMOTE	89.5665	84.8765082359314	538.0	460.0
0.2	20220818 152843	0.0	False	22.064	15	15	STOP REMOTE	89.5665	85.41310429573059	538.0	460.0
0.2	20220818 152843	0.0	False	23.154	15	15	STOP REMOTE	89.5665	85.97722506523132	538.0	460.0
0.2	20220818 152844	0.0	False	20.545	15	15	STOP REMOTE	89.5665	86.47468590736389	538.0	460.0
0.2	20220818 152844	0.0	False	20.64	15	15	STOP REMOTE	89.5665	87.126953125	538.0	460.0
0.2	20220818 152845	0.0	False	22.079	15	15	STOP REMOTE	89.5665	87.72680306434631	538.0	460.0
0.2	20220818 152846	0.0	False	21.236	15	15	STOP REMOTE	89.5665	88.4386031627655	538.0	460.0
0.2	20220818 152846	0.0	False	21.027	15	15	STOP REMOTE	89.5665	89.0658712387085	538.0	460.0
0.2	20220818 152847	0.0	False	20.835	15	15	STOP REMOTE	89.5665	89.63801121711731	538.0	460.0
0.1	20220818 152847	0.0	False	20.835	15	15	STOP REMOTE	89.5665	90.08008813858032	538.0	460.0
0.1	20220818 152848	0.0	False	23.432	15	15	STOP REMOTE	89.5665	90.19678115844727	538.0	460.0
0.2	20220818 152848	0.0	False	23.432	15	15	STOP REMOTE	89.5665	90.73092198371887	538.0	460.0
0.2	20220818 152848	0.0	False	19.251	15	15	STOP REMOTE	89.5665	90.75870108604431	538.0	460.0
0.2	20220818 152849	0.0	False	22.397	15	15	STOP REMOTE	89.5665	91.33522725105286	538.0	460.0
0.1	20220818 152849	0.0	False	22.397	15	15	STOP REMOTE	89.5665	91.65383505821228	538.0	460.0
0.1	20220818 152849	0.0	False	17.827	15	15	STOP REMOTE	89.5665	91.90519309043884	538.0	460.0
0.1	20220818 152850	0.0	False	21.687	15	15	STOP REMOTE	89.5665	92.54336309432983	538.0	460.0
0.1	20220818 152850	0.0	False	20.088	15	15	STOP REMOTE	89.5665	93.08912110328674	538.0	460.0
0.2	20220818 152851	0.0	False	20.088	15	15	STOP REMOTE	89.5665	93.40499305725098	538.0	460.0
0.2	20220818 152851	0.0	False	22.267	15	15	STOP REMOTE	89.5665	93.75226593017578	538.0	460.0
0.2	20220818 152852	0.0	False	21.747	15	15	STOP REMOTE	89.5665	94.22505116462708	538.0	460.0
0.2	20220818 152852	0.0	False	21.177	15	15	STOP REMOTE	89.5665	94.77934312820435	538.0	460.0
0.2	20220818 152853	0.0	False	20.818	15	15	STOP REMOTE	89.5665	95.31086111068726	538.0	460.0
0.2	20220818 152853	0.0	False	22.46	15	15	STOP REMOTE	89.5665	95.76869606971741	538.0	460.0
0.2	20220818 152854	0.0	False	20.984	15	15	STOP REMOTE	89.5665	96.37915921211243	538.0	460.0
0.2	20220818 152854	0.0	False	21.006	15	15	STOP REMOTE	89.5665	97.06647300720215	538.0	460.0
0.2	20220818 152855	0.0	False	22.031	15	15	STOP REMOTE	89.5665	97.53663420677185	538.0	460.0
0.1	20220818 152855	0.0	False	22.031	15	15	STOP REMOTE	89.5665	97.62930607795715	538.0	460.0
0.1	20220818 152855	0.0	False	19.651	15	15	STOP REMOTE	89.5665	98.15140509605408	538.0	460.0
0.1	20220818 152856	0.0	False	23.134	15	15	STOP REMOTE	89.5665	98.74009704589844	538.0	460.0
0.2	20220818 152857	0.0	False	23.134	15	15	STOP REMOTE	89.5665	99.34478306770325	538.0	460.0
0.2	20220818 152857	0.0	False	22.948	15	15	STOP REMOTE	89.5665	99.37293529510498	538.0	460.0
0.1	20220818 152857	0.0	False	22.948	15	15	STOP REMOTE	89.5665	99.96135807037354	538.0	460.0
0.1	20220818 152857	0.0	False	19.784	15	15	STOP REMOTE	89.5665	99.98869109153748	538.0	460.0
0.1	20220818 152858	0.0	False	22.604	15	15	STOP REMOTE	89.5665	100.62887215614319	538.0	460.0
0.1	20220818 152859	0.0	False	19.573	15	15	STOP REMOTE	89.5665	101.3212161064148	538.0	460.0
0.1	20220818 152859	0.0	False	23.138	15	15	STOP REMOTE	89.5665	101.98135495185852	538.0	460.0
0.2	20220818 152900	0.0	False	23.138	15	15	STOP REMOTE	89.5665	102.2702841758728	538.0	460.0
0.2	20220818 152900	0.0	False	22.477	15	15	STOP REMOTE	89.5665	102.63252401351929	538.0	460.0
0.1	20220818 152900	0.0	False	22.477	15	15	STOP REMOTE	89.5665	103.1086630821228	538.0	460.0
0.1	20220818 152900	0.0	False	21.63	15	15	STOP REMOTE	89.5665	103.13746523857117	538.0	460.0
0.1	20220818 152901	0.0	False	21.423	15	15	STOP REMOTE	89.5665	103.75307607650757	538.0	460.0
0.1	20220818 152902	0.0	False	23.977	15	15	STOP REMOTE	89.5665	104.20333528518677	538.0	460.0
0.1	20220818 152902	0.0	False	20.879	15	15	STOP REMOTE	89.5665	104.88849401473999	538.0	460.0
0.1	20220818 152903	0.0	False	21.259	15	15	STOP REMOTE	89.5665	105.466557264328	538.0	460.0
0.1	20220818 152904	0.0	False	21.39	15	15	STOP REMOTE	89.5665	106.23798513412476	538.0	460.0
0.1	20220818 152904	0.0	False	20.977	15	15	STOP REMOTE	89.5665	106.8002712726593	538.0	460.0
0.1	20220818 152905	0.0	False	21.495	15	15	STOP REMOTE	89.5665	107.37838101387024	538.0	460.0
0.2	20220818 152905	0.0	False	21.495	15	15	STOP REMOTE	89.5665	107.42776226997375	538.0	460.0
0.2	20220818 152905	0.0	False	24.66	15	15	STOP REMOTE	89.5665	107.89792513847351	538.0	460.0
0.1	20220818 152906	0.0	False	24.66	15	15	STOP REMOTE	89.5665	108.29460310935974	538.0	460.0
0.1	20220818 152906	0.0	False	22.259	15	15	STOP REMOTE	89.5665	108.47601509094238	538.0	460.0
0.1	20220818 152906	0.0	False	19.915	15	15	STOP REMOTE	89.5665	109.15606808662415	538.0	460.0
0.1	20220818 152907	0.0	False	21.598	15	15	STOP REMOTE	89.5665	109.8738260269165	538.0	460.0
0.1	20220818 152908	0.0	False	24.612	15	15	STOP REMOTE	89.5665	110.51952910423279	538.0	460.0
0.1	20220818 152908	0.0	False	20.931	15	15	STOP REMOTE	89.5665	111.12386512756348	538.0	460.0
0.1	20220818 152909	0.0	False	20.842	15	15	STOP REMOTE	89.5665	111.74538326263428	538.0	460.0
0.1	20220818 152910	0.0	False	22.202	15	15	STOP REMOTE	89.5665	112.44118618965149	538.0	460.0
0.1	20220818 152910	0.0	False	21.716	15	15	STOP REMOTE	89.5665	113.0120701789856	538.0	460.0
0.1	20220818 152911	0.0	False	22.271	15	15	STOP REMOTE	89.5665	113.67978024482727	538.0	460.0
0.2	20220818 152911	0.0	False	22.271	15	15	STOP REMOTE	89.5665	113.70959615707397	538.0	460.0
0.2	20220818 152912	0.0	False	25.853	15	15	STOP REMOTE	89.5665	114.30822706222534	538.0	460.0
0.2	20220818 152912	0.0	False	23.068	15	15	STOP REMOTE	89.5665	114.90403199195862	538.0	460.0
0.1	20220818 152912	0.0	False	23.068	15	15	STOP REMOTE	89.5665	115.08222913742065	538.0	460.0
0.1	20220818 152913	0.0	False	21.77	15	15	STOP REMOTE	89.5665	115.47554612159729	538.0	460.0
0.2	20220818 152913	0.0	False	21.77	15	15	STOP REMOTE	89.5665	115.73634934425354	538.0	460.0
0.2	20220818 152914	0.0	False	23.465	15	15	STOP REMOTE	89.5665	116.18182516098022	538.0	460.0
